0x8FF7B62D,00
0xD8C301C3,TreasureGameEmotionTelopChatNoFeaturesSitOnTheHouseDeck
0x9A0232BC,TreasureGameEmotionTelopChatNoveltyAtLivingFloor
0x4B476AFA,TreasureGameEmotionTelopChatNoveltyAtRoom
0xDD6B0BAC,TreasureGameEmotionTelopChatNoveltySitOnFerrisWheelEntrance
0xE5BC794B,TreasureGameEmotionTelopChatNoveltySitOnFountain
0x4ADEEF0D,TreasureGameEmotionTelopChatNoveltySitOnSofa
0x4660E8AD,TreasureGameEmotionTelopChatNoveltySitOnSofaTVMode
0xD7AD9D18,TreasureGameEmotionTelopChatNoveltySitOnTheBench
0x7F33010F,TreasureGameEmotionTelopChatNoveltySitOnTheGround
0x267C1025,TreasureGameEmotionTelopChatNoveltySitOnTheGroundCircle
0xBEEEA4C2,TreasureGameEmotionTelopChatNoveltySitOnTheHouseDeck
0x9EA80441,TreasureGameEmotionTelopChatScaryAtLivingFloor
0x0066D231,TreasureGameEmotionTelopChatScaryAtRoom
0x26A862CE,TreasureGameEmotionTelopChatScarySitOnFerrisWheelEntrance
0xD9E3C928,TreasureGameEmotionTelopChatScarySitOnFountain
0x120D5FB2,TreasureGameEmotionTelopChatScarySitOnSofa
0xECE88AA2,TreasureGameEmotionTelopChatScarySitOnSofaTVMode
0xE7587DCF,TreasureGameEmotionTelopChatScarySitOnTheBench
0x323D56EC,TreasureGameEmotionTelopChatScarySitOnTheGround
0x1C9E62E0,TreasureGameEmotionTelopChatScarySitOnTheGroundCircle
0x549CD98B,TreasureGameEmotionTelopChatScarySitOnTheHouseDeck
0xB51FFB1A,TreasureGoods
0x80C9450F,TreasureGoods_ALL_House_DiningTable_raw
0x8762A664,TreasureGoods_ALL_House_LDKCarpet_raw
0x719DBC1B,TreasureGoods_ALL_House_Room_raw
0xB8EE2FEE,TreasureGoods_ALL_House_Sofa_raw
0x0CD716AB,TreasureGoods_ALL_Outdoor_Chat_raw
0x083ED259,TreasureGoods_ALL_Outdoor_NotChat_raw
0x4F215C30,TreasureGoods_Anything
0x68C86FFD,TreasureGoods_Anything_House_DiningTable_raw
0x93CC418F,TreasureGoods_Anything_House_LDKCarpet_raw
0x2E7C5DF3,TreasureGoods_Anything_House_raw
0xC3A9A593,TreasureGoods_Anything_House_Room_raw
0x0D08B3F0,TreasureGoods_Anything_Obj_Outdoor
0x91888CBA,TreasureGoods_Anything_Outdoor_raw
0x5A57E55B,TreasureGoods_Anything_Speech_Outdoor
0x46A58BF4,TreasureGoods_Anything_VacantLand_Outdoor
0x1D82195B,TreasureGoods_Book_Floor_Chat_Outdoor
0x1D856CE9,TreasureGoods_Book_Floor_Outdoor
0xC1D70E61,TreasureGoods_Book_Floor_Speech_Outdoor
0x947CC4DB,TreasureGoods_Book_House_LDKCarpet_raw
0xBCCA796D,TreasureGoods_Book_House_Room_raw
0xFD0F0649,TreasureGoods_Book_House_Sofa_raw
0xF4846E29,TreasureGoods_Book_Outdoor_raw
0x8EA273C5,TreasureGoods_Book_Sitting_Outdoor
0x7AC6199E,TreasureGoods_Game
0x79D852C0,TreasureGoods_Game_Floor_House
0x2C84AE75,TreasureGoods_Game_Floor_Outdoor
0xFE0C563A,TreasureGoods_Game_House_LDKCarpet_raw
0x46CB9A78,TreasureGoods_Game_House_raw
0xFDA31626,TreasureGoods_Game_House_Room_raw
0x2B36A6B5,TreasureGoods_Game_House_Sofa_raw
0x6CBC78C0,TreasureGoods_Game_Outdoor_raw
0x850D8192,TreasureGoods_Game_Sitting_House
0xF8AF6C89,TreasureGoods_Game_Sitting_Outdoor
0xE488B41D,TreasureGoods_Movie_House_LDKCarpet_raw
0x56C25E6B,TreasureGoods_Movie_House_Room_raw
0x6D181521,TreasureGoods_Movie_House_Sofa_raw
0xAE2F100E,TreasureGoods_Pet
0x9F41779B,TreasureGoods_Pet_Chat_Outdoor_raw
0x7EE8D484,TreasureGoods_Pet_House_LDKCarpet_raw
0x5898D583,TreasureGoods_Pet_House_raw
0xBB4EFEEC,TreasureGoods_Pet_House_Room_raw
0x6C62AC42,TreasureGoods_Pet_NotSpeech_Outdoor
0xC121948F,TreasureGoods_Pet_Outdoor_NotChat_raw
0x4C81E411,TreasureGoods_Pet_Outdoor_raw
0x09592B0E,TreasureGoods_Pet_Speech_Outdoor
0xF222B47E,TreasureGoods_Record
0x5F50DA23,TreasureGoods_Record_Chat_Outdoor
0xAC058093,TreasureGoods_Record_House_LDKCarpet_raw
0x1FBBAE8E,TreasureGoods_Record_House_raw
0x7D691144,TreasureGoods_Record_House_Room_raw
0x62F6F382,TreasureGoods_Record_Outdoor_raw
0xAF683729,TreasureGoods_Record_Speech_Outdoor
0xA45D5041,TreasureMap
0xECA6099B,TreasureMovieEmotionTelopChatBlushAtLivingFloor
0x2613EDCE,TreasureMovieEmotionTelopChatBlushAtRoom
0x37F99DDE,TreasureMovieEmotionTelopChatBlushSitOnSofa
0xD0F7AEC9,TreasureMovieEmotionTelopChatDifficultAtLivingFloor
0x38E22EA2,TreasureMovieEmotionTelopChatDifficultAtRoom
0xFC9F8C10,TreasureMovieEmotionTelopChatDifficultSitOnSofa
0xCEBC79D9,TreasureMovieEmotionTelopChatImpressedAtLivingFloor
0xE95A60CF,TreasureMovieEmotionTelopChatImpressedAtRoom
0xD35F53C0,TreasureMovieEmotionTelopChatImpressedSitOnSofa
0x4379F788,TreasureMovieEmotionTelopChatInterestingAtLivingFloor
0x39C91B46,TreasureMovieEmotionTelopChatInterestingAtRoom
0xAD96A2CD,TreasureMovieEmotionTelopChatInterestingSitOnSofa
0x89B49EE3,TreasureMovieEmotionTelopChatNoFeaturesAtLivingFloor
0xBD3723C2,TreasureMovieEmotionTelopChatNoFeaturesAtRoom
0x541140EA,TreasureMovieEmotionTelopChatNoFeaturesSitOnSofa
0x28E3DE18,TreasureMovieEmotionTelopChatNoveltyAtLivingFloor
0x8C89D439,TreasureMovieEmotionTelopChatNoveltyAtRoom
0xF1272129,TreasureMovieEmotionTelopChatNoveltySitOnSofa
0x88A9A214,TreasureMovieEmotionTelopChatScaryAtLivingFloor
0x1B13B68C,TreasureMovieEmotionTelopChatScaryAtRoom
0x68A76778,TreasureMovieEmotionTelopChatScarySitOnSofa
0x23B84DA3,TreasurePetEmotionTelopChatBlushAtLivingFloor
0x51CAEBF6,TreasurePetEmotionTelopChatBlushAtLivingFloorSpeech
0x4AD32A41,TreasurePetEmotionTelopChatBlushAtRoom
0x1D4E5343,TreasurePetEmotionTelopChatBlushAtRoomSpeech
0xDDB1E00F,TreasurePetEmotionTelopChatBlushSitOnTheGround
0xCB72A860,TreasurePetEmotionTelopChatBlushSitOnTheGroundCircle
0x179CEFAA,TreasurePetEmotionTelopChatBlushSpeech
0x903124AE,TreasurePetEmotionTelopChatDifficultAtLivingFloor
0x1FC4A7BC,TreasurePetEmotionTelopChatDifficultAtLivingFloorSpeech
0xCC7F88CC,TreasurePetEmotionTelopChatDifficultAtRoom
0x42BD45B1,TreasurePetEmotionTelopChatDifficultAtRoomSpeech
0x4CD80162,TreasurePetEmotionTelopChatDifficultSitOnTheGround
0x3960E1DA,TreasurePetEmotionTelopChatDifficultSitOnTheGroundCircle
0xCD73A733,TreasurePetEmotionTelopChatDifficultSpeech
0xEFB01D8A,TreasurePetEmotionTelopChatImpressedAtLivingFloor
0xE060F103,TreasurePetEmotionTelopChatImpressedAtLivingFloorSpeech
0xDAA7EECE,TreasurePetEmotionTelopChatImpressedAtRoom
0xF96D458B,TreasurePetEmotionTelopChatImpressedAtRoomSpeech
0x80AA619F,TreasurePetEmotionTelopChatImpressedSitOnTheGround
0xEAE1CC69,TreasurePetEmotionTelopChatImpressedSitOnTheGroundCircle
0x8A354605,TreasurePetEmotionTelopChatImpressedSpeech
0x0E389916,TreasurePetEmotionTelopChatInterestingAtLivingFloor
0x5BA0E527,TreasurePetEmotionTelopChatInterestingAtLivingFloorSpeech
0xFB13B3E5,TreasurePetEmotionTelopChatInterestingAtRoom
0x0B5DEF68,TreasurePetEmotionTelopChatInterestingAtRoomSpeech
0x1C4027E4,TreasurePetEmotionTelopChatInterestingSitOnTheGround
0x210D766F,TreasurePetEmotionTelopChatInterestingSitOnTheGroundCircle
0xC95D4DBA,TreasurePetEmotionTelopChatInterestingSpeech
0xA79434CE,TreasurePetEmotionTelopChatNoFeaturesAtLivingFloor
0xCDC0B694,TreasurePetEmotionTelopChatNoFeaturesAtLivingFloorSpeech
0xE1E467F5,TreasurePetEmotionTelopChatNoFeaturesAtRoom
0x3740674E,TreasurePetEmotionTelopChatNoFeaturesAtRoomSpeech
0x66B1512D,TreasurePetEmotionTelopChatNoFeaturesSitOnTheGround
0x41A45B3B,TreasurePetEmotionTelopChatNoFeaturesSitOnTheGroundCircle
0x893F7593,TreasurePetEmotionTelopChatNoFeaturesSpeech
0xF9FFD8A2,TreasurePetEmotionTelopChatNoveltyAtLivingFloor
0x91054580,TreasurePetEmotionTelopChatNoveltyAtLivingFloorSpeech
0x06A0B8C2,TreasurePetEmotionTelopChatNoveltyAtRoom
0xF1DFB57B,TreasurePetEmotionTelopChatNoveltyAtRoomSpeech
0x700BB5BE,TreasurePetEmotionTelopChatNoveltySitOnTheGround
0xE666A670,TreasurePetEmotionTelopChatNoveltySitOnTheGroundCircle
0x31102A72,TreasurePetEmotionTelopChatNoveltySpeech
0xE761C1CD,TreasurePetEmotionTelopChatScaryAtLivingFloor
0x19D32042,TreasurePetEmotionTelopChatScaryAtLivingFloorSpeech
0x635F583B,TreasurePetEmotionTelopChatScaryAtRoom
0x31663DD6,TreasurePetEmotionTelopChatScaryAtRoomSpeech
0x25B2F98B,TreasurePetEmotionTelopChatScarySitOnTheGround
0xC58981B8,TreasurePetEmotionTelopChatScarySitOnTheGroundCircle
0xEF2BBFD7,TreasurePetEmotionTelopChatScarySpeech
0x4B104E0D,TreasureRecordEmotionTelopChatBlushAtLivingFloor
0xD53D2AAD,TreasureRecordEmotionTelopChatBlushAtLivingFloorSpeech
0x57C1D109,TreasureRecordEmotionTelopChatBlushAtRoom
0x2B40B0AD,TreasureRecordEmotionTelopChatBlushAtRoomSpeech
0xF1A1398F,TreasureRecordEmotionTelopChatBlushSitOnTheGround
0xDD458A47,TreasureRecordEmotionTelopChatBlushSitOnTheGroundCircle
0xEC06E231,TreasureRecordEmotionTelopChatBlushSpeech
0x9CC40266,TreasureRecordEmotionTelopChatDifficultAtLivingFloor
0x1522960C,TreasureRecordEmotionTelopChatDifficultAtLivingFloorSpeech
0x7A6822BD,TreasureRecordEmotionTelopChatDifficultAtRoom
0x2400324B,TreasureRecordEmotionTelopChatDifficultAtRoomSpeech
0x71B60482,TreasureRecordEmotionTelopChatDifficultSitOnTheGround
0x247A1A55,TreasureRecordEmotionTelopChatDifficultSitOnTheGroundCircle
0x12ADB21E,TreasureRecordEmotionTelopChatDifficultSpeech
0x2258E1EE,TreasureRecordEmotionTelopChatImpressedAtLivingFloor
0xFCD445B7,TreasureRecordEmotionTelopChatImpressedAtLivingFloorSpeech
0x2C00A15A,TreasureRecordEmotionTelopChatImpressedAtRoom
0xE15A4184,TreasureRecordEmotionTelopChatImpressedAtRoomSpeech
0xA998B3D2,TreasureRecordEmotionTelopChatImpressedSitOnTheGround
0xADA9A0EF,TreasureRecordEmotionTelopChatImpressedSitOnTheGroundCircle
0x6DF506E9,TreasureRecordEmotionTelopChatImpressedSpeech
0x0D95B386,TreasureRecordEmotionTelopChatInterestingAtLivingFloor
0xC97EC97A,TreasureRecordEmotionTelopChatInterestingAtLivingFloorSpeech
0x99A2C7DF,TreasureRecordEmotionTelopChatInterestingAtRoom
0x24A81654,TreasureRecordEmotionTelopChatInterestingAtRoomSpeech
0x9FB67616,TreasureRecordEmotionTelopChatInterestingSitOnTheGround
0x59687BDB,TreasureRecordEmotionTelopChatInterestingSitOnTheGroundCircle
0x1EAEF587,TreasureRecordEmotionTelopChatInterestingSpeech
0xD3B3ECB8,TreasureRecordEmotionTelopChatNoFeaturesAtLivingFloor
0xF48CC31F,TreasureRecordEmotionTelopChatNoFeaturesAtLivingFloorSpeech
0xE3C7A847,TreasureRecordEmotionTelopChatNoFeaturesAtRoom
0x91CD9535,TreasureRecordEmotionTelopChatNoFeaturesAtRoomSpeech
0x0B19E006,TreasureRecordEmotionTelopChatNoFeaturesSitOnTheGround
0x5B525CC6,TreasureRecordEmotionTelopChatNoFeaturesSitOnTheGroundCircle
0x2629F6AC,TreasureRecordEmotionTelopChatNoFeaturesSpeech
0xDDD519CE,TreasureRecordEmotionTelopChatNoveltyAtLivingFloor
0x22863318,TreasureRecordEmotionTelopChatNoveltyAtLivingFloorSpeech
0x9A34F010,TreasureRecordEmotionTelopChatNoveltyAtRoom
0x93F9CDC5,TreasureRecordEmotionTelopChatNoveltyAtRoomSpeech
0x42AA3494,TreasureRecordEmotionTelopChatNoveltySitOnTheGround
0xB1C0462F,TreasureRecordEmotionTelopChatNoveltySitOnTheGroundCircle
0xFEFC947C,TreasureRecordEmotionTelopChatNoveltySpeech
0x9C44F97E,TreasureRecordEmotionTelopChatScaryAtLivingFloor
0x8CF15D99,TreasureRecordEmotionTelopChatScaryAtLivingFloorSpeech
0x44D17C6B,TreasureRecordEmotionTelopChatScaryAtRoom
0x53CC135F,TreasureRecordEmotionTelopChatScaryAtRoomSpeech
0x6E401FF0,TreasureRecordEmotionTelopChatScarySitOnTheGround
0xFA2C3937,TreasureRecordEmotionTelopChatScarySitOnTheGroundCircle
0x00DC12C1,TreasureRecordEmotionTelopChatScarySpeech
0xDFCA6187,Tree
0x3C347CDF,TreeBranch
0x94603AD1,Trial
0x4A26E4B9,Trial_EndDemo
0xF459D1C0,Trial_StartDemo
0x7448D1E7,Trial.IsClothShopDialogShown
0x070419B6,Trial.IsFinishedContentsAccident
0xC77FB830,Trial.IsFinishedContentsDream
0x8C209782,Trial.IsFinishedContentsMinigame
0xA04EC338,Trial.IsFinishedPR
0xE7DF3B58,Trial.IsFoodShopDialogShown
0xD9DA6BB6,Trial.IsGeneratedMiiEvent
0x4743F115,Trial.PresentCoordinateColor
0xFE199778,TrialTutorialAccident
0xBEA09923,TrialTutorialDream
0xA3B64761,TrialTutorialMinigame
0xD7D8FF23,Triangle00
0xB8456008,Triangle01
0x73C8E4A9,Triangle02
0x3F2C352B,Triangle03
0x2987A89E,Triangle04
0x0D94077C,Triangle05
0x73168820,Trophy
0x4C6AF15B,TrophyBronze
0xC99ADA27,TrophyGold
0x2CEA9FBF,TrophyPlatinum
0xC0F43D8D,TrophySilver
0xB75D7DB6,TropicalSea00
0x7CA26C97,Trouble
0x4D53C25A,Trouble_End_Resume
0x240ECF75,Trouble_Friend
0x36686ADC,Trouble_FriendUgc_Success
0xFE5716BE,TroubleFriendUgc
0x6E9D2A6D,TroubleInfo
0x6BC92161,TrueMinimum
0x9AEAAA20,Truffle
0xD87EBF77,TShirtH
0xCB40C5DD,TShirtL
0xC7785353,TShirtN
0x79C3AB27,Tuna
0x6712AF82,Turkey
0x7BB929C1,Turn
0xA415038F,Turquoise
0x7E2E72C0,Turron
0x818210D9,Turtle
0x276AEEEC,Tutorial
0x59519560,Tutorial1
0x434D0E8A,Tutorial2
0x320EF7FB,TutorialAfterAddSecondMii
0xDBF38BE0,TutorialCommon
0xD812CCB3,TutorialContents
0x2305688E,TutorialFirstGreeting
0x521DF6D2,TutorialFlag
0x7E08C254,TutorialHighlight
0xF2EE11FB,TutorialInviting
0x920FC8DA,TutorialSecondGreeting
0x248AB5E0,Two
0x44D6FC24,TWzh
0x4E643CDE,Tyawanmushi
0x746585E5,Type
0x563578ED,Type02
0x7F4D05EA,TypeA
0x11454EB2,TypeB
0x05F544A5,TypeC
0x829427D8,TypeSetTime
0x033EAC51,Tyrannosaurus
0x086596BB,Ufo
0x91353378,Ugc
0x69FFF2F1,UGC
0x50D61818,Ugc_Front_4x2
0xFC8D4375,Ugc_Front_6x4_R
0x2D3F80F4,UGC.Cloth
0x2AD1018C,UGC.Cloth.BaseColor
0x7EEC35E9,UGC.Cloth.ClothGender
0x2FB9146D,UGC.Cloth.ClothSeasonType
0x5E32FD3F,UGC.Cloth.EmissionIntensity
0x0DBABE27,UGC.Cloth.EmissionPattern
0x8CBF8866,UGC.Cloth.EntryTime
0x89F25CAC,UGC.Cloth.Hash
0xCF9A13EA,UGC.Cloth.HowToCallName
0x9E9A42A1,UGC.Cloth.IsCopy
0x1661E8D9,UGC.Cloth.IsEdit
0x71621C98,UGC.Cloth.IsEmissionNightOnly
0x15B28087,UGC.Cloth.IslandName
0xCFAE13B3,UGC.Cloth.IslandNameRegionLanguageID
0x70C91608,UGC.Cloth.LastObtainedSec
0x40710642,UGC.Cloth.Name
0xCEFD8402,UGC.Cloth.NetworkUuid
0x6EA67FB6,UGC.Cloth.OwnNum
0x706ABB01,UGC.Cloth.PlayerName
0xBEA8B859,UGC.Cloth.PlayerNameRegionLanguageID
0x2823DBD3,UGC.Cloth.Price
0x796664E1,UGC.Cloth.RegionLanguageID
0xAF129C33,UGC.Cloth.State
0x59BFA9D3,UGC.Cloth.TextureSourceType
0x7A31EF97,UGC.Cloth.UgcClothGenreType
0xC81545FE,UGC.Cloth.UgcClothType
0x2D271339,UGC.Cloth.WordAttrCount
0xCDF31EB5,UGC.Cloth.WordAttrGrammaticality
0x17CDB51F,UGC.Editor
0x281543E0,UGC.Editor.Sequence
0xEE0DB44A,UGC.Editor.Sequence.MiiEditorTutorialFlag
0xD7998664,UGC.Editor.Sequence.TutorialFlag
0xC25E4D35,UGC.Editor.Setting
0xF94907E6,UGC.Editor.Setting.Grid
0xB783150E,UGC.Editor.Setting.Shortcut
0xC7C32366,UGC.Editor.Setting.Theme
0x78A7168B,UGC.Editor.Setting.Type
0x39424737,UGC.Exterior
0x5E6E9F8C,UGC.Exterior.EmissionIntensity
0x2907C040,UGC.Exterior.EmissionPattern
0xE90D634D,UGC.Exterior.EntryTime
0x38D72795,UGC.Exterior.Hash
0x0E15E3F8,UGC.Exterior.HowToCallName
0x8C8F8DC5,UGC.Exterior.IsCopy
0xE0AB3537,UGC.Exterior.IsEdit
0x97865D6B,UGC.Exterior.IsEmissionNightOnly
0x804FE99B,UGC.Exterior.IslandName
0x59156BED,UGC.Exterior.IslandNameRegionLanguageID
0x87102D3B,UGC.Exterior.LastObtainedSec
0xB9D21B4F,UGC.Exterior.MaterialTexScale
0x27C875D6,UGC.Exterior.Name
0xC0FF8746,UGC.Exterior.NetworkUuid
0x492A5C2A,UGC.Exterior.OwnNum
0xAA541B3A,UGC.Exterior.PlayerName
0x64C701E2,UGC.Exterior.PlayerNameRegionLanguageID
0x71EA7734,UGC.Exterior.Price
0x0BF3D8FE,UGC.Exterior.RegionLanguageID
0x3C14025E,UGC.Exterior.Scale
0x7622F70B,UGC.Exterior.Size
0xF4BEADC2,UGC.Exterior.State
0x16227C50,UGC.Exterior.TextureSourceType
0x43F509BA,UGC.Exterior.UgcImpressionType
0xA7A0773C,UGC.Exterior.UgcMapObjectType
0xED95CF0F,UGC.Exterior.UgcMaterialType
0x34BA6119,UGC.Exterior.UvPatternIdx
0x609F197D,UGC.Exterior.WordAttrCount
0x47A50525,UGC.Exterior.WordAttrGrammaticality
0x678075DA,UGC.FacePaint
0xBA0590C5,UGC.FacePaint.EmissionIntensity
0x238987A5,UGC.FacePaint.EmissionPattern
0x712305B9,UGC.FacePaint.EntryTime
0xA56E42EC,UGC.FacePaint.Hash
0x620BB910,UGC.FacePaint.HowToCallName
0x7824BE88,UGC.FacePaint.IsCopy
0x846BEA64,UGC.FacePaint.IsEdit
0xBCA4DDEB,UGC.FacePaint.IsEmissionNightOnly
0x372074AF,UGC.FacePaint.IslandName
0x2310A907,UGC.FacePaint.IslandNameRegionLanguageID
0xBF1600E6,UGC.FacePaint.LastObtainedSec
0x86161F4F,UGC.FacePaint.Name
0x6D886027,UGC.FacePaint.NetworkUuid
0x7B45691D,UGC.FacePaint.OwnNum
0x5B4E1C21,UGC.FacePaint.PlayerName
0x11EAA1BD,UGC.FacePaint.PlayerNameRegionLanguageID
0x4C9819E4,UGC.FacePaint.Price
0x23135BC5,UGC.FacePaint.State
0xDECC8954,UGC.FacePaint.TextureSourceType
0x01B12AD6,UGC.Food
0x307FEEFA,UGC.Food.AttrTaste
0x6F93FFBD,UGC.Food.AttrType
0xF768620A,UGC.Food.BaseScale
0x5AF04BEB,UGC.Food.EmissionIntensity
0x2DB168C5,UGC.Food.EmissionPattern
0x339AFA8A,UGC.Food.EntryTime
0x6D48F8E2,UGC.Food.Hash
0xBA0F4BAF,UGC.Food.HowToCallName
0x6F1A075C,UGC.Food.IsCopy
0x6338C795,UGC.Food.IsEdit
0x634800AE,UGC.Food.IsEmissionNightOnly
0xFA88179B,UGC.Food.IslandName
0x52B4ED02,UGC.Food.IslandNameRegionLanguageID
0x94402C08,UGC.Food.LastObtainedSec
0x408494F5,UGC.Food.Name
0x9DB226C4,UGC.Food.NetworkUuid
0x70CCB86D,UGC.Food.OwnNum
0x3D066A65,UGC.Food.PlayerName
0x71962189,UGC.Food.PlayerNameRegionLanguageID
0x58E6AAD3,UGC.Food.Price
0x882FB46A,UGC.Food.RegionLanguageID
0xF4A39965,UGC.Food.State
0x5CA9336E,UGC.Food.Temperature
0x3558B77F,UGC.Food.TextureSourceType
0xDD8D6C5A,UGC.Food.WordAttrCount
0xAF1186CF,UGC.Food.WordAttrGrammaticality
0x1CA1BE4D,UGC.Goods
0xF36C4E28,UGC.Goods.BaseColor
0x88DC1D43,UGC.Goods.BookType
0x8896DDD6,UGC.Goods.CDSound
0xBFF29472,UGC.Goods.DVDSound
0xAE373B0D,UGC.Goods.EmissionIntensity
0x7D5FFBB7,UGC.Goods.EmissionPattern
0x09A0F50B,UGC.Goods.EntryTime
0x5D965762,UGC.Goods.GameSound
0xF36A5A0B,UGC.Goods.GoodsText
0x6BD839C0,UGC.Goods.GoodsTextRegionLanguageID
0x56202100,UGC.Goods.Hash
0xA66367EB,UGC.Goods.HowToCallGoodsText
0xF655B33A,UGC.Goods.HowToCallName
0xFC04AA06,UGC.Goods.IsCopy
0xC4D155ED,UGC.Goods.IsEdit
0x9E978F5E,UGC.Goods.IsEmissionNightOnly
0x58994304,UGC.Goods.IslandName
0x95C130DE,UGC.Goods.IslandNameRegionLanguageID
0x80D77E90,UGC.Goods.LastObtainedSec
0x2F793EB1,UGC.Goods.Name
0x66C921A5,UGC.Goods.NetworkUuid
0x7ECC8A60,UGC.Goods.OtherEffect
0x13261748,UGC.Goods.OwnNum
0x78D39208,UGC.Goods.PetBehavior
0x53C762B0,UGC.Goods.PetDirection
0x40D2C6FE,UGC.Goods.PetVoiceEffectType
0xC0A6C046,UGC.Goods.PetVoiceType
0x8582B5F1,UGC.Goods.PlayerName
0xD7084B8B,UGC.Goods.PlayerNameRegionLanguageID
0x9A59F58A,UGC.Goods.Price
0xFB35E19A,UGC.Goods.RegionLanguageID
0x1A9C00FE,UGC.Goods.State
0x70D10A48,UGC.Goods.TextureSourceType
0x823F8297,UGC.Goods.UgcGoodsFeature
0x3FAA2222,UGC.Goods.UgcGoodsType
0xF6349929,UGC.Goods.WordAttrCount
0x9038CDD0,UGC.Goods.WordAttrGrammaticality
0xE8D2FB98,UGC.Interior
0xEC65E2E4,UGC.Interior.EmissionIntensity
0x0A7CF2C5,UGC.Interior.EmissionPattern
0xA20DF1D1,UGC.Interior.EntryTime
0x7FEF7F7D,UGC.Interior.Hash
0x85A37B90,UGC.Interior.HowToCallName
0xCD5670BF,UGC.Interior.IsCopy
0xBE992CBE,UGC.Interior.IsEdit
0x662CD807,UGC.Interior.IsEmissionNightOnly
0xF27FFD0A,UGC.Interior.IslandName
0x9D99BA94,UGC.Interior.IslandNameRegionLanguageID
0x8670910E,UGC.Interior.LastObtainedSec
0x3DE2C5DD,UGC.Interior.Name
0x015533D9,UGC.Interior.NetworkUuid
0xC4D526B4,UGC.Interior.OwnNum
0x3383E724,UGC.Interior.PlayerName
0xE266D03C,UGC.Interior.PlayerNameRegionLanguageID
0x41FF2201,UGC.Interior.Price
0x4301D7FF,UGC.Interior.RegionLanguageID
0xA39744E9,UGC.Interior.State
0xE7F9D439,UGC.Interior.TextureSourceType
0x835114C1,UGC.Interior.UgcImpressionType
0xA9116402,UGC.Interior.UgcInteriorMaterialType
0x01B3661E,UGC.Interior.WordAttrCount
0x5AF4A09F,UGC.Interior.WordAttrGrammaticality
0xF41C22D5,UGC.MapFloor
0xE8BD8C89,UGC.MapFloor.EmissionIntensity
0xC35B8B0F,UGC.MapFloor.EmissionPattern
0x4715CDF5,UGC.MapFloor.EntryTime
0x816D50A3,UGC.MapFloor.Hash
0x503490E0,UGC.MapFloor.HowToCallName
0x763EBE99,UGC.MapFloor.IsCopy
0x0E0887FC,UGC.MapFloor.IsEdit
0x60E280FB,UGC.MapFloor.IsEmissionNightOnly
0x19EB967E,UGC.MapFloor.IslandName
0xD273EBF8,UGC.MapFloor.IslandNameRegionLanguageID
0xBD4F6469,UGC.MapFloor.LastObtainedSec
0x918875A9,UGC.MapFloor.Name
0xB8BF425C,UGC.MapFloor.NetworkUuid
0x49101430,UGC.MapFloor.OwnNum
0x6AD0781F,UGC.MapFloor.PlayerName
0xB92974E7,UGC.MapFloor.PlayerNameRegionLanguageID
0x6D842ACC,UGC.MapFloor.Price
0x4869C2B4,UGC.MapFloor.RegionLanguageID
0xA1126D32,UGC.MapFloor.State
0x06A7A14C,UGC.MapFloor.TextureSourceType
0xDE7CB924,UGC.MapFloor.UgcFloorCostType
0x21D582D9,UGC.MapFloor.UgcFloorMaterialType
0x7EC3836A,UGC.MapFloor.WordAttrCount
0xF209E2F9,UGC.MapFloor.WordAttrGrammaticality
0x84826E9A,UGC.MapObject
0xE04E1E6B,UGC.MapObject.AttrLookType
0xDCE826FC,UGC.MapObject.AttrSmellType
0x056F2F20,UGC.MapObject.AttrTouchType
0x5C15E339,UGC.MapObject.EmissionIntensity
0x5EFF5E0E,UGC.MapObject.EmissionPattern
0xA74FFA14,UGC.MapObject.EntryTime
0x1B28B170,UGC.MapObject.Hash
0xEE921AE2,UGC.MapObject.HowToCallName
0xC596C5F1,UGC.MapObject.IsCopy
0x06E32311,UGC.MapObject.IsEdit
0x9838264B,UGC.MapObject.IsEmissionNightOnly
0xE3B2FA34,UGC.MapObject.IslandName
0x1CB2FA32,UGC.MapObject.IslandNameRegionLanguageID
0x53FA156B,UGC.MapObject.LastObtainedSec
0x2F96203B,UGC.MapObject.MaterialTexScale
0x56F99338,UGC.MapObject.Name
0x33C6595E,UGC.MapObject.NetworkUuid
0x332AF481,UGC.MapObject.OwnNum
0x84C5AE18,UGC.MapObject.PlayerName
0x7DDB5DC8,UGC.MapObject.PlayerNameRegionLanguageID
0xD1B3B197,UGC.MapObject.Price
0xF95325C0,UGC.MapObject.RegionLanguageID
0x27F2ECDE,UGC.MapObject.Scale
0x3C2BC52F,UGC.MapObject.Size
0x5951050B,UGC.MapObject.State
0xA9C5CFB8,UGC.MapObject.TextureSourceType
0xBC7D7E30,UGC.MapObject.UgcMapObjectType
0x274659D1,UGC.MapObject.UgcMaterialType
0xCFFECCC2,UGC.MapObject.UvPatternIdx
0x48778DE6,UGC.MapObject.WordAttrCount
0x62AD5137,UGC.MapObject.WordAttrGrammaticality
0x8DFF4A97,UGC.SuspendData
0xA994DBAD,UGC.SuspendData.AttrLookType
0x90C65D0D,UGC.SuspendData.AttrSmellType
0x3046F964,UGC.SuspendData.AttrTouchType
0xE610A669,UGC.SuspendData.BaseColor
0xC68C0875,UGC.SuspendData.ClothGender
0x5B91FDBA,UGC.SuspendData.ClothSeasonType
0x353E408A,UGC.SuspendData.EmissionIntensity
0xDF42721A,UGC.SuspendData.IsCopy
